,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
3965,1562,08/06/2021 20:03,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3966,1562,14/06/2021 06:43,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3967,1562,19/06/2021 18:23,APPROVED,PLASTIC,46,7600,44,NULL,NULL,NULL
3968,1562,27/06/2021 12:01,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
3969,1562,04/08/2021 20:03,NULL,NULL,NULL,NULL,NULL,539.3822306,NULL,NULL
3970,1562,05/10/2021 23:12,NULL,NULL,NULL,NULL,NULL,346.8598303,NULL,NULL
3971,1562,19/10/2021 21:24,NULL,NULL,NULL,NULL,NULL,76.9920107,NULL,NULL
3972,1563,08/10/2021 21:15,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3973,1563,14/10/2021 03:13,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3974,1563,14/10/2021 10:21,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3975,1564,28/08/2021 02:11,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3976,1564,01/09/2021 14:20,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977,1564,07/09/2021 20:38,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3978,1567,08/07/2021 11:14,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3979,1567,15/07/2021 03:38,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3980,1567,17/07/2021 02:17,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
3981,1569,21/06/2021 17:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3982,1569,26/06/2021 22:34,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3983,1569,02/07/2021 15:42,APPROVED,PLASTIC,43,14000,44,NULL,NULL,NULL
3984,1569,16/07/2021 06:24,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
3985,1569,11/09/2021 08:42,NULL,NULL,NULL,NULL,NULL,1834.257072,NULL,NULL
3986,1569,17/10/2021 08:41,NULL,NULL,NULL,NULL,NULL,752.0939939,NULL,NULL
3987,1570,25/03/2021 03:48,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3988,1570,26/03/2021 02:07,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3989,1570,29/03/2021 13:50,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
3990,1574,22/01/2021 22:34,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3991,1574,28/01/2021 04:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3992,1574,29/01/2021 12:50,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3993,1575,03/06/2021 20:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3994,1576,22/04/2021 21:43,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3995,1576,29/04/2021 07:11,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3996,1576,29/04/2021 10:20,APPROVED,PLASTIC,35,400,49,NULL,NULL,NULL
3997,1576,29/04/2021 12:16,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
3998,1576,04/10/2021 17:34,NULL,NULL,NULL,NULL,NULL,2425.559465,NULL,NULL
3999,1576,16/10/2021 19:19,NULL,NULL,NULL,NULL,NULL,3525.925664,NULL,NULL
4000,1578,11/09/2021 00:08,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4001,1578,14/09/2021 18:02,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002,1578,18/09/2021 16:26,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
4003,1579,30/06/2021 12:20,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4004,1579,04/07/2021 17:47,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4005,1579,07/07/2021 14:34,APPROVED,PLASTIC,41,11100,44,NULL,NULL,NULL
4006,1579,08/07/2021 12:25,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
4007,1582,14/02/2021 19:03,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4008,1582,19/02/2021 18:40,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4009,1582,25/02/2021 09:05,APPROVED,PLASTIC,32,8700,45,NULL,NULL,NULL
4010,1582,10/03/2021 00:20,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
4011,1585,13/09/2021 19:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4012,1586,21/08/2021 19:51,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4013,1586,25/08/2021 00:14,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4014,1586,29/08/2021 18:54,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
4015,1588,17/10/2021 05:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4016,1590,27/06/2021 12:56,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4017,1590,04/07/2021 05:48,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4018,1590,08/07/2021 11:24,APPROVED,DIGITAL,30,6500,39,NULL,NULL,NULL
4019,1591,16/01/2021 05:08,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4020,1591,18/01/2021 20:38,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4021,1591,21/01/2021 00:46,APPROVED,PLASTIC,33,29600,33,NULL,NULL,NULL
4022,1591,27/01/2021 23:31,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
4023,1591,22/07/2021 16:37,NULL,NULL,NULL,NULL,NULL,11485.86181,NULL,NULL
4024,1591,09/08/2021 23:45,NULL,NULL,NULL,NULL,NULL,37.33786635,NULL,NULL
4025,1591,19/09/2021 03:43,NULL,NULL,NULL,NULL,NULL,15.37195463,NULL,NULL
4026,1593,27/01/2021 14:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4027,1596,29/08/2021 03:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4028,1597,08/08/2021 13:16,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4029,1597,13/08/2021 19:42,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4030,1597,15/08/2021 20:03,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
4031,1598,25/02/2021 02:07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4032,1599,25/09/2021 02:52,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4033,1599,29/09/2021 01:26,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4034,1599,05/10/2021 20:39,APPROVED,PLASTIC,30,1500,38,NULL,NULL,NULL
4035,1599,10/10/2021 10:38,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
4036,1605,14/09/2021 00:07,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4037,1605,18/09/2021 21:13,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4038,1605,19/09/2021 08:17,APPROVED,PLASTIC,36,9700,34,NULL,NULL,NULL
4039,1605,21/09/2021 08:33,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
4040,1605,25/09/2021 15:48,NULL,NULL,NULL,NULL,NULL,16879.58912,NULL,NULL
4041,1605,28/09/2021 11:36,NULL,NULL,NULL,NULL,NULL,303.5587648,NULL,NULL
4042,1605,13/10/2021 00:45,NULL,NULL,NULL,NULL,NULL,2742.999756,NULL,NULL
4043,1605,20/10/2021 10:45,NULL,NULL,NULL,NULL,NULL,724.4552403,NULL,NULL
4044,1607,30/06/2021 23:51,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4045,1607,01/07/2021 18:59,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4046,1607,03/07/2021 02:09,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
4047,1608,21/04/2021 11:21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4048,1610,23/06/2021 12:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4049,1611,26/09/2021 14:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4050,1614,25/02/2021 11:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4051,1614,26/02/2021 23:24,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4052,1614,28/02/2021 11:07,APPROVED,PLASTIC,32,8300,43,NULL,NULL,NULL
4053,1614,12/03/2021 14:08,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,4
4054,1614,17/10/2021 09:28,NULL,NULL,NULL,NULL,NULL,3423.615804,NULL,NULL
4055,1615,26/05/2021 18:00,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4056,1615,01/06/2021 13:30,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4057,1615,06/06/2021 04:54,APPROVED,PLASTIC,31,1100,39,NULL,NULL,NULL
4058,1615,10/06/2021 08:43,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
4059,1616,19/04/2021 14:32,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4060,1616,21/04/2021 23:12,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4061,1616,28/04/2021 04:32,APPROVED,PLASTIC,31,500,43,NULL,NULL,NULL
4062,1616,30/04/2021 13:08,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
4063,1616,28/07/2021 22:12,NULL,NULL,NULL,NULL,NULL,205.8237371,NULL,NULL
4064,1616,12/08/2021 10:43,NULL,NULL,NULL,NULL,NULL,126.9785541,NULL,NULL
4065,1616,04/10/2021 09:14,NULL,NULL,NULL,NULL,NULL,13707.61971,NULL,NULL
4066,1616,06/10/2021 05:30,NULL,NULL,NULL,NULL,NULL,23.07130891,NULL,NULL
4067,1619,26/01/2021 21:31,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4068,1619,31/01/2021 23:28,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4069,1619,02/02/2021 04:18,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
4070,1620,01/01/2021 03:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4071,1621,08/08/2021 16:46,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4072,1621,14/08/2021 09:42,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4073,1621,16/08/2021 13:16,APPROVED,PLASTIC,41,900,35,NULL,NULL,NULL
4074,1621,17/08/2021 22:26,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
4075,1621,23/08/2021 14:17,NULL,NULL,NULL,NULL,NULL,22.52440559,NULL,NULL
4076,1621,01/09/2021 20:02,NULL,NULL,NULL,NULL,NULL,600.6256923,NULL,NULL
4077,1621,06/09/2021 10:46,NULL,NULL,NULL,NULL,NULL,39.15853514,NULL,NULL
4078,1621,14/10/2021 19:41,NULL,NULL,NULL,NULL,NULL,172.0581907,NULL,NULL
4079,1622,29/09/2021 08:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4080,1623,12/09/2021 15:13,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4081,1623,12/09/2021 16:26,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4082,1623,15/09/2021 11:32,APPROVED,DIGITAL,32,1100,33,NULL,NULL,NULL
4083,1623,07/10/2021 15:13,NULL,NULL,NULL,NULL,NULL,140.3624094,NULL,NULL
4084,1623,16/10/2021 01:37,NULL,NULL,NULL,NULL,NULL,84.42299373,NULL,NULL
4085,1625,04/07/2021 01:14,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4086,1625,09/07/2021 18:41,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4087,1625,15/07/2021 00:44,APPROVED,PLASTIC,45,10800,36,NULL,NULL,NULL
4088,1625,19/07/2021 15:43,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
4089,1625,17/10/2021 08:27,NULL,NULL,NULL,NULL,NULL,144.1209149,NULL,NULL
4090,1625,19/10/2021 05:13,NULL,NULL,NULL,NULL,NULL,147.1835936,NULL,NULL
4091,1625,20/10/2021 02:36,NULL,NULL,NULL,NULL,NULL,289.3623993,NULL,NULL
4092,1625,20/10/2021 09:45,NULL,NULL,NULL,NULL,NULL,76.86393902,NULL,NULL
4093,1625,21/10/2021 11:08,NULL,NULL,NULL,NULL,NULL,3102.750982,NULL,NULL
4094,1627,23/04/2021 02:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4095,1628,26/02/2021 09:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4096,1634,10/07/2021 21:24,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4097,1634,12/07/2021 08:44,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4098,1634,16/07/2021 10:07,APPROVED,PLASTIC,36,3400,48,NULL,NULL,NULL
4099,1634,29/07/2021 01:10,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
4100,1634,28/09/2021 14:46,NULL,NULL,NULL,NULL,NULL,4721.516135,NULL,NULL
4101,1634,08/10/2021 11:34,NULL,NULL,NULL,NULL,NULL,11394.41254,NULL,NULL
4102,1634,19/10/2021 03:55,NULL,NULL,NULL,NULL,NULL,316.1112885,NULL,NULL
4103,1634,20/10/2021 23:55,NULL,NULL,NULL,NULL,NULL,137.1274437,NULL,NULL
4104,1634,21/10/2021 19:13,NULL,NULL,NULL,NULL,NULL,2265.403015,NULL,NULL
4105,1635,25/09/2021 00:24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4106,1638,28/07/2021 01:29,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4107,1638,03/08/2021 14:31,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4108,1638,04/08/2021 09:11,APPROVED,DIGITAL,45,1600,41,NULL,NULL,NULL
4109,1638,05/10/2021 04:21,NULL,NULL,NULL,NULL,NULL,784.9170241,NULL,NULL
4110,1638,12/10/2021 22:13,NULL,NULL,NULL,NULL,NULL,1928.283863,NULL,NULL
4111,1638,18/10/2021 17:07,NULL,NULL,NULL,NULL,NULL,3463.612314,NULL,NULL
4112,1639,09/03/2021 20:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4113,1640,09/01/2021 09:28,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4114,1640,14/01/2021 04:58,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4115,1640,14/01/2021 11:00,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
4116,1641,30/01/2021 22:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4117,1644,25/03/2021 11:19,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4118,1644,26/03/2021 06:05,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4119,1644,31/03/2021 22:23,APPROVED,PLASTIC,45,600,47,NULL,NULL,NULL
4120,1644,10/04/2021 22:58,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
4121,1644,25/09/2021 05:12,NULL,NULL,NULL,NULL,NULL,42.60389799,NULL,NULL
4122,1644,18/10/2021 20:29,NULL,NULL,NULL,NULL,NULL,78.51656919,NULL,NULL
4123,1644,20/10/2021 18:29,NULL,NULL,NULL,NULL,NULL,831.5053825,NULL,NULL
4124,1647,21/10/2021 03:01,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4125,1647,25/10/2021 16:06,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4126,1647,31/10/2021 23:15,APPROVED,PLASTIC,31,0,45,NULL,NULL,NULL
4127,1647,15/11/2021 12:02,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
4128,1647,27/10/2021 03:54,NULL,NULL,NULL,NULL,NULL,151.9911114,NULL,NULL
4129,1647,25/10/2021 13:42,NULL,NULL,NULL,NULL,NULL,1361.212393,NULL,NULL
4130,1647,23/10/2021 06:18,NULL,NULL,NULL,NULL,NULL,60.19817417,NULL,NULL
4131,1647,22/10/2021 20:34,NULL,NULL,NULL,NULL,NULL,1765.008803,NULL,NULL
4132,1648,10/04/2021 13:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4133,1648,11/04/2021 09:00,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4134,1648,14/04/2021 13:23,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
4135,1650,12/08/2021 10:14,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4136,1650,13/08/2021 05:32,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4137,1650,13/08/2021 16:31,APPROVED,DIGITAL,37,100,42,NULL,NULL,NULL
4138,1650,02/09/2021 18:12,NULL,NULL,NULL,NULL,NULL,39.04994592,NULL,NULL
4139,1650,29/09/2021 11:24,NULL,NULL,NULL,NULL,NULL,35.99393756,NULL,NULL
4140,1650,04/10/2021 19:49,NULL,NULL,NULL,NULL,NULL,35.45247668,NULL,NULL
4141,1650,07/10/2021 07:01,NULL,NULL,NULL,NULL,NULL,161.422428,NULL,NULL
4142,1650,08/10/2021 18:05,NULL,NULL,NULL,NULL,NULL,575.9717059,NULL,NULL
4143,1652,06/03/2021 00:55,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4144,1652,09/03/2021 07:01,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4145,1652,11/03/2021 17:55,APPROVED,DIGITAL,40,46700,39,NULL,NULL,NULL
4146,1652,17/05/2021 22:56,NULL,NULL,NULL,NULL,NULL,2491.704723,NULL,NULL
4147,1652,19/05/2021 07:34,NULL,NULL,NULL,NULL,NULL,335.4057756,NULL,NULL
4148,1652,01/06/2021 11:48,NULL,NULL,NULL,NULL,NULL,1081.200025,NULL,NULL
4149,1653,25/03/2021 23:34,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4150,1653,30/03/2021 10:04,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4151,1653,03/04/2021 15:36,APPROVED,PLASTIC,45,4800,47,NULL,NULL,NULL
4152,1653,06/04/2021 17:06,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
4153,1653,10/08/2021 13:06,NULL,NULL,NULL,NULL,NULL,124.7468811,NULL,NULL
4154,1653,11/09/2021 16:36,NULL,NULL,NULL,NULL,NULL,714.8327575,NULL,NULL
4155,1653,04/10/2021 10:09,NULL,NULL,NULL,NULL,NULL,176.688468,NULL,NULL
4156,1653,08/10/2021 03:37,NULL,NULL,NULL,NULL,NULL,389.1758058,NULL,NULL
4157,1655,03/09/2021 04:59,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4158,1655,04/09/2021 21:04,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4159,1655,10/09/2021 13:59,APPROVED,PLASTIC,35,100,42,NULL,NULL,NULL
4160,1655,15/09/2021 12:50,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
4161,1655,16/10/2021 23:59,NULL,NULL,NULL,NULL,NULL,2299.776638,NULL,NULL
4162,1655,17/10/2021 06:11,NULL,NULL,NULL,NULL,NULL,50.14539905,NULL,NULL
4163,1655,19/10/2021 12:45,NULL,NULL,NULL,NULL,NULL,20.86039256,NULL,NULL
4164,1655,20/10/2021 22:22,NULL,NULL,NULL,NULL,NULL,201.2708564,NULL,NULL
4165,1656,09/09/2021 22:35,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4166,1656,12/09/2021 09:07,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4167,1656,14/09/2021 12:53,APPROVED,PLASTIC,38,2200,44,NULL,NULL,NULL
4168,1656,27/09/2021 04:21,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
4169,1658,10/05/2021 17:37,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4170,1658,12/05/2021 20:31,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4171,1658,14/05/2021 07:50,APPROVED,DIGITAL,39,3600,33,NULL,NULL,NULL
4172,1658,03/06/2021 17:33,NULL,NULL,NULL,NULL,NULL,73.02882345,NULL,NULL
4173,1660,06/07/2021 18:03,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4174,1660,06/07/2021 19:26,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4175,1660,09/07/2021 14:45,APPROVED,DIGITAL,32,21900,31,NULL,NULL,NULL
4176,1660,15/08/2021 12:02,NULL,NULL,NULL,NULL,NULL,150.3411905,NULL,NULL
4177,1660,07/10/2021 20:44,NULL,NULL,NULL,NULL,NULL,0.771903265,NULL,NULL
4178,1660,20/10/2021 22:00,NULL,NULL,NULL,NULL,NULL,1137.170201,NULL,NULL
4179,1660,21/10/2021 12:22,NULL,NULL,NULL,NULL,NULL,370.1754299,NULL,NULL
4180,1660,21/10/2021 14:30,NULL,NULL,NULL,NULL,NULL,131.961285,NULL,NULL
4181,1662,18/03/2021 13:04,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4182,1662,20/03/2021 15:57,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4183,1662,24/03/2021 01:52,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
4184,1663,16/06/2021 18:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4185,1663,23/06/2021 08:33,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4186,1663,23/06/2021 09:42,APPROVED,DIGITAL,34,39700,45,NULL,NULL,NULL
4187,1663,29/08/2021 05:23,NULL,NULL,NULL,NULL,NULL,581.5308512,NULL,NULL
4188,1663,30/09/2021 08:34,NULL,NULL,NULL,NULL,NULL,26137.89513,NULL,NULL
4189,1663,13/10/2021 01:11,NULL,NULL,NULL,NULL,NULL,262.0152986,NULL,NULL
4190,1663,16/10/2021 02:12,NULL,NULL,NULL,NULL,NULL,2510.541209,NULL,NULL
4191,1663,20/10/2021 23:27,NULL,NULL,NULL,NULL,NULL,790.2176404,NULL,NULL
4192,1664,13/05/2021 19:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4193,1666,11/01/2021 13:10,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4194,1666,17/01/2021 20:20,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4195,1666,19/01/2021 19:57,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
4196,1667,27/06/2021 07:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4197,1668,21/06/2021 07:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4198,1669,27/06/2021 14:26,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4199,1669,04/07/2021 02:55,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4200,1669,04/07/2021 10:30,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
4201,1670,26/01/2021 10:41,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4202,1670,28/01/2021 05:47,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4203,1670,31/01/2021 02:08,APPROVED,PLASTIC,34,8600,46,NULL,NULL,NULL
4204,1670,01/02/2021 21:43,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
4205,1670,08/09/2021 19:12,NULL,NULL,NULL,NULL,NULL,2250.24493,NULL,NULL
4206,1670,19/10/2021 08:51,NULL,NULL,NULL,NULL,NULL,200.597337,NULL,NULL
4207,1671,02/08/2021 08:53,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4208,1671,07/08/2021 15:43,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4209,1671,07/08/2021 22:33,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
4210,1673,05/09/2021 13:36,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4211,1673,08/09/2021 02:35,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4212,1673,13/09/2021 16:37,APPROVED,PLASTIC,49,3100,34,NULL,NULL,NULL
4213,1673,15/09/2021 09:34,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,3
4214,1673,03/10/2021 20:19,NULL,NULL,NULL,NULL,NULL,2375.781254,NULL,NULL
4215,1673,17/10/2021 02:53,NULL,NULL,NULL,NULL,NULL,209.2210562,NULL,NULL
4216,1674,25/01/2021 13:38,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4217,1674,31/01/2021 05:33,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4218,1674,06/02/2021 04:20,APPROVED,DIGITAL,32,5600,38,NULL,NULL,NULL
4219,1674,27/08/2021 21:21,NULL,NULL,NULL,NULL,NULL,433.6389578,NULL,NULL
4220,1674,13/09/2021 07:40,NULL,NULL,NULL,NULL,NULL,727.5429673,NULL,NULL
4221,1674,22/09/2021 22:30,NULL,NULL,NULL,NULL,NULL,63.31707123,NULL,NULL
4222,1674,23/09/2021 19:49,NULL,NULL,NULL,NULL,NULL,5346.201413,NULL,NULL
4223,1674,17/10/2021 00:33,NULL,NULL,NULL,NULL,NULL,40.34547106,NULL,NULL
4224,1675,31/01/2021 06:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4225,1677,17/04/2021 17:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4226,1679,03/07/2021 19:31,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4227,1679,04/07/2021 04:02,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4228,1679,05/07/2021 00:54,APPROVED,PLASTIC,30,16500,30,NULL,NULL,NULL
4229,1679,05/07/2021 17:22,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,3
4230,1679,07/08/2021 16:19,NULL,NULL,NULL,NULL,NULL,516.9011443,NULL,NULL
4231,1679,10/08/2021 19:10,NULL,NULL,NULL,NULL,NULL,51.24017112,NULL,NULL
4232,1679,22/08/2021 01:32,NULL,NULL,NULL,NULL,NULL,244.8383662,NULL,NULL
4233,1679,29/09/2021 20:44,NULL,NULL,NULL,NULL,NULL,209.805003,NULL,NULL
4234,1679,02/10/2021 03:24,NULL,NULL,NULL,NULL,NULL,16.22996222,NULL,NULL
4235,1681,18/07/2021 08:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4236,1681,25/07/2021 01:14,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4237,1681,25/07/2021 13:41,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
4238,1682,27/01/2021 09:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4239,1682,28/01/2021 20:52,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4240,1682,04/02/2021 07:04,APPROVED,PLASTIC,43,8200,33,NULL,NULL,NULL
4241,1682,09/02/2021 11:41,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
