,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
3049,1137,10:19.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3050,1137,38:02.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3051,1137,25:02.4,APPROVED,PLASTIC,45,35300,46,NULL,NULL,NULL
3052,1137,17:38.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
3053,1137,01:52.3,NULL,NULL,NULL,NULL,NULL,2478.231335,NULL,NULL
3054,1137,38:04.8,NULL,NULL,NULL,NULL,NULL,783.6708095,NULL,NULL
3055,1137,43:31.7,NULL,NULL,NULL,NULL,NULL,134.6810744,NULL,NULL
3056,1140,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3057,1141,56:34.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3058,1141,18:20.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3059,1141,22:25.2,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
3060,1142,00:08.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3061,1142,02:42.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3062,1142,00:22.8,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
3063,1144,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3064,1145,28:47.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3065,1145,42:43.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3066,1145,19:42.8,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
3067,1147,19:25.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3068,1147,45:30.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3069,1147,53:41.4,APPROVED,PLASTIC,49,34300,31,NULL,NULL,NULL
3070,1147,02:31.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
3071,1147,42:40.2,NULL,NULL,NULL,NULL,NULL,3179.64052,NULL,NULL
3072,1147,17:12.3,NULL,NULL,NULL,NULL,NULL,285.8674824,NULL,NULL
3073,1147,48:43.6,NULL,NULL,NULL,NULL,NULL,377.7624954,NULL,NULL
3074,1147,58:34.7,NULL,NULL,NULL,NULL,NULL,48.73835939,NULL,NULL
3075,1147,40:53.4,NULL,NULL,NULL,NULL,NULL,207.1734188,NULL,NULL
3076,1148,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3077,1149,26:41.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3078,1149,33:30.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3079,1149,13:08.0,APPROVED,PLASTIC,37,19000,43,NULL,NULL,NULL
3080,1149,42:52.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
3081,1149,28:54.1,NULL,NULL,NULL,NULL,NULL,175.7107661,NULL,NULL
3082,1149,09:29.4,NULL,NULL,NULL,NULL,NULL,154.1643315,NULL,NULL
3083,1149,14:43.2,NULL,NULL,NULL,NULL,NULL,599.1188154,NULL,NULL
3084,1150,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3085,1151,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3086,1152,53:05.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3087,1152,26:22.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3088,1152,56:38.4,APPROVED,PLASTIC,35,11600,31,NULL,NULL,NULL
3089,1152,04:52.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
3090,1152,55:57.9,NULL,NULL,NULL,NULL,NULL,4.061684696,NULL,NULL
3091,1152,07:22.7,NULL,NULL,NULL,NULL,NULL,126.3209975,NULL,NULL
3092,1152,28:44.0,NULL,NULL,NULL,NULL,NULL,52.36383194,NULL,NULL
3093,1152,29:15.8,NULL,NULL,NULL,NULL,NULL,2065.143707,NULL,NULL
3094,1153,28:10.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3095,1153,55:35.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3096,1153,47:40.9,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3097,1154,48:28.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3098,1154,55:11.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3099,1154,32:41.9,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
3100,1155,43:57.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3101,1155,19:34.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3102,1155,37:14.4,APPROVED,DIGITAL,31,5300,46,NULL,NULL,NULL
3103,1155,23:17.8,NULL,NULL,NULL,NULL,NULL,39.12816901,NULL,NULL
3104,1155,05:23.0,NULL,NULL,NULL,NULL,NULL,414.8881125,NULL,NULL
3105,1155,04:36.8,NULL,NULL,NULL,NULL,NULL,3692.492321,NULL,NULL
3106,1155,01:39.1,NULL,NULL,NULL,NULL,NULL,9262.559579,NULL,NULL
3107,1156,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3108,1157,12:26.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3109,1157,53:56.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3110,1157,22:02.5,APPROVED,DIGITAL,49,5600,39,NULL,NULL,NULL
3111,1158,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3112,1163,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3113,1167,34:20.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3114,1167,12:05.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3115,1167,10:15.2,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3116,1169,50:23.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3117,1169,30:15.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3118,1169,45:04.5,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3119,1170,52:52.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3120,1170,27:22.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3121,1170,27:15.9,APPROVED,DIGITAL,43,3600,48,NULL,NULL,NULL
3122,1170,10:51.7,NULL,NULL,NULL,NULL,NULL,10119.70849,NULL,NULL
3123,1170,15:17.6,NULL,NULL,NULL,NULL,NULL,777.1940953,NULL,NULL
3124,1171,47:25.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3125,1171,51:41.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3126,1171,29:37.6,APPROVED,DIGITAL,43,8900,32,NULL,NULL,NULL
3127,1174,08:06.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3128,1174,44:41.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3129,1174,00:28.3,APPROVED,DIGITAL,39,2700,41,NULL,NULL,NULL
3130,1174,41:32.2,NULL,NULL,NULL,NULL,NULL,82.56082369,NULL,NULL
3131,1174,26:00.6,NULL,NULL,NULL,NULL,NULL,65.59647239,NULL,NULL
3132,1174,06:59.6,NULL,NULL,NULL,NULL,NULL,1561.188442,NULL,NULL
3133,1174,23:35.6,NULL,NULL,NULL,NULL,NULL,2.452957301,NULL,NULL
3134,1174,36:41.3,NULL,NULL,NULL,NULL,NULL,3024.694679,NULL,NULL
3135,1176,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3136,1179,02:53.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3137,1179,11:11.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3138,1179,49:10.9,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
3139,1180,26:33.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3140,1180,19:57.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3141,1180,07:55.5,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3142,1181,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3143,1183,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3144,1185,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3145,1186,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3146,1187,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3147,1188,55:19.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3148,1188,58:02.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3149,1188,43:06.4,APPROVED,DIGITAL,37,72800,32,NULL,NULL,NULL
3150,1188,39:08.0,NULL,NULL,NULL,NULL,NULL,390.2844566,NULL,NULL
3151,1190,07:14.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3152,1190,17:15.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3153,1190,31:54.9,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
3154,1191,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3155,1193,09:42.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3156,1193,53:07.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3157,1193,27:09.2,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3158,1194,41:04.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3159,1194,56:18.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3160,1194,41:46.7,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3161,1195,30:41.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3162,1195,10:27.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3163,1195,56:08.9,APPROVED,PLASTIC,45,8000,41,NULL,NULL,NULL
3164,1195,08:04.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
3165,1195,34:54.2,NULL,NULL,NULL,NULL,NULL,382.4013637,NULL,NULL
3166,1196,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3167,1197,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3168,1199,05:30.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3169,1199,38:10.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3170,1199,48:19.2,APPROVED,PLASTIC,41,3700,45,NULL,NULL,NULL
3171,1199,12:35.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,5
3172,1200,42:29.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3173,1200,09:44.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3174,1200,28:55.7,APPROVED,PLASTIC,31,23600,43,NULL,NULL,NULL
3175,1200,06:16.6,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
3176,1200,06:04.1,NULL,NULL,NULL,NULL,NULL,433.1393279,NULL,NULL
3177,1200,51:09.4,NULL,NULL,NULL,NULL,NULL,73.24891939,NULL,NULL
3178,1200,13:32.4,NULL,NULL,NULL,NULL,NULL,24.49933593,NULL,NULL
3179,1201,28:30.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3180,1201,04:16.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3181,1201,47:53.7,APPROVED,DIGITAL,38,1800,45,NULL,NULL,NULL
3182,1201,47:55.7,NULL,NULL,NULL,NULL,NULL,77.02763486,NULL,NULL
3183,1201,06:53.4,NULL,NULL,NULL,NULL,NULL,589.6019997,NULL,NULL
3184,1202,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3185,1204,28:04.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3186,1204,27:08.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3187,1204,57:01.8,APPROVED,PLASTIC,30,22600,33,NULL,NULL,NULL
3188,1204,28:40.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
3189,1204,54:05.9,NULL,NULL,NULL,NULL,NULL,1061.080947,NULL,NULL
3190,1204,34:46.7,NULL,NULL,NULL,NULL,NULL,1253.774264,NULL,NULL
3191,1206,26:56.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3192,1206,34:26.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3193,1206,12:51.5,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3194,1207,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3195,1208,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3196,1212,32:57.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3197,1212,13:49.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3198,1212,02:20.5,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3199,1214,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3200,1215,21:09.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3201,1215,21:10.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3202,1215,24:01.1,APPROVED,PLASTIC,36,900,30,NULL,NULL,NULL
3203,1215,46:12.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
3204,1215,32:58.0,NULL,NULL,NULL,NULL,NULL,1634.714082,NULL,NULL
3205,1216,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3206,1217,11:37.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3207,1217,53:06.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3208,1217,52:47.4,APPROVED,DIGITAL,38,20900,31,NULL,NULL,NULL
3209,1217,31:25.9,NULL,NULL,NULL,NULL,NULL,1289.565021,NULL,NULL
3210,1217,37:19.9,NULL,NULL,NULL,NULL,NULL,628.9782119,NULL,NULL
3211,1217,02:07.4,NULL,NULL,NULL,NULL,NULL,2234.046291,NULL,NULL
3212,1217,21:05.5,NULL,NULL,NULL,NULL,NULL,210.3185576,NULL,NULL
3213,1217,58:47.0,NULL,NULL,NULL,NULL,NULL,3360.059165,NULL,NULL
3214,1218,50:36.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3215,1218,28:23.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3216,1218,01:05.5,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3217,1222,48:39.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3218,1222,10:50.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3219,1222,21:05.4,APPROVED,PLASTIC,41,7500,47,NULL,NULL,NULL
3220,1222,44:02.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
3221,1222,38:22.2,NULL,NULL,NULL,NULL,NULL,8.844393037,NULL,NULL
3222,1222,26:33.5,NULL,NULL,NULL,NULL,NULL,1219.083414,NULL,NULL
3223,1222,02:04.3,NULL,NULL,NULL,NULL,NULL,180.7798277,NULL,NULL
3224,1223,01:40.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3225,1223,10:42.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3226,1223,42:39.3,APPROVED,DIGITAL,44,37000,38,NULL,NULL,NULL
3227,1223,42:04.4,NULL,NULL,NULL,NULL,NULL,69.96562044,NULL,NULL
3228,1224,49:02.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3229,1224,05:41.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3230,1224,44:32.4,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
3231,1225,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3232,1227,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3233,1229,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3234,1231,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3235,1233,48:20.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3236,1233,49:20.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3237,1233,40:40.0,APPROVED,DIGITAL,32,800,44,NULL,NULL,NULL
3238,1233,33:13.8,NULL,NULL,NULL,NULL,NULL,500.9672772,NULL,NULL
3239,1233,29:49.3,NULL,NULL,NULL,NULL,NULL,1083.254206,NULL,NULL
3240,1235,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3241,1237,32:57.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3242,1237,10:27.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3243,1237,36:58.1,APPROVED,PLASTIC,49,8800,33,NULL,NULL,NULL
3244,1237,08:50.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
3245,1237,06:38.9,NULL,NULL,NULL,NULL,NULL,44.55914751,NULL,NULL
3246,1237,44:19.7,NULL,NULL,NULL,NULL,NULL,23271.65593,NULL,NULL
3247,1237,20:03.6,NULL,NULL,NULL,NULL,NULL,11.50941854,NULL,NULL
3248,1237,56:18.9,NULL,NULL,NULL,NULL,NULL,523.6565059,NULL,NULL
3249,1237,36:07.4,NULL,NULL,NULL,NULL,NULL,1929.409529,NULL,NULL
3250,1238,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3251,1239,09:25.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3252,1239,39:37.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3253,1239,53:10.3,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3254,1241,39:21.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3255,1241,10:29.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3256,1241,01:56.6,APPROVED,PLASTIC,30,2700,38,NULL,NULL,NULL
3257,1241,27:54.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
3258,1241,14:32.2,NULL,NULL,NULL,NULL,NULL,11.57296825,NULL,NULL
3259,1241,53:13.5,NULL,NULL,NULL,NULL,NULL,103.4186322,NULL,NULL
3260,1242,10:30.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3261,1242,53:24.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3262,1242,16:26.3,APPROVED,PLASTIC,39,13500,34,NULL,NULL,NULL
3263,1242,06:19.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
3264,1242,48:25.8,NULL,NULL,NULL,NULL,NULL,574.2686873,NULL,NULL
3265,1242,30:57.8,NULL,NULL,NULL,NULL,NULL,2026.266807,NULL,NULL
3266,1242,40:01.3,NULL,NULL,NULL,NULL,NULL,39.60855558,NULL,NULL
3267,1242,02:45.9,NULL,NULL,NULL,NULL,NULL,40.14757392,NULL,NULL
3268,1242,53:33.1,NULL,NULL,NULL,NULL,NULL,50.20164797,NULL,NULL
3269,1245,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3270,1246,47:50.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3271,1246,50:38.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3272,1246,33:06.1,APPROVED,PLASTIC,43,31100,31,NULL,NULL,NULL
3273,1246,34:20.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,0
3274,1246,00:01.1,NULL,NULL,NULL,NULL,NULL,6226.264958,NULL,NULL
3275,1246,39:43.0,NULL,NULL,NULL,NULL,NULL,12.79649206,NULL,NULL
3276,1246,20:26.1,NULL,NULL,NULL,NULL,NULL,70.55368391,NULL,NULL
3277,1246,30:30.7,NULL,NULL,NULL,NULL,NULL,2658.316807,NULL,NULL
3278,1246,52:33.8,NULL,NULL,NULL,NULL,NULL,233.9111879,NULL,NULL
3279,1247,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3280,1248,04:32.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3281,1248,50:48.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3282,1248,10:06.9,APPROVED,PLASTIC,41,13800,33,NULL,NULL,NULL
3283,1248,54:49.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
3284,1248,54:52.5,NULL,NULL,NULL,NULL,NULL,4846.291778,NULL,NULL
3285,1248,15:03.4,NULL,NULL,NULL,NULL,NULL,3059.413815,NULL,NULL
3286,1248,30:36.4,NULL,NULL,NULL,NULL,NULL,68.3905734,NULL,NULL
3287,1250,16:21.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3288,1250,34:45.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3289,1250,37:38.7,APPROVED,PLASTIC,49,7000,35,NULL,NULL,NULL
3290,1250,39:30.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
3291,1251,11:32.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3292,1251,52:00.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3293,1251,31:02.7,APPROVED,PLASTIC,43,500,45,NULL,NULL,NULL
3294,1251,37:21.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,0
3295,1251,43:19.5,NULL,NULL,NULL,NULL,NULL,140.1740536,NULL,NULL
3296,1251,43:11.2,NULL,NULL,NULL,NULL,NULL,655.1766528,NULL,NULL
3297,1253,33:12.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3298,1253,29:13.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3299,1253,46:34.0,APPROVED,DIGITAL,36,3700,48,NULL,NULL,NULL
3300,1253,54:48.2,NULL,NULL,NULL,NULL,NULL,21.65640994,NULL,NULL
3301,1253,08:14.6,NULL,NULL,NULL,NULL,NULL,702.0605042,NULL,NULL
3302,1254,32:56.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3303,1254,15:02.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3304,1254,06:04.9,APPROVED,PLASTIC,45,100,41,NULL,NULL,NULL
3305,1254,29:11.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
3306,1260,35:57.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3307,1260,55:03.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3308,1260,12:58.9,APPROVED,PLASTIC,32,25600,39,NULL,NULL,NULL
3309,1260,48:13.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
3310,1260,18:25.9,NULL,NULL,NULL,NULL,NULL,47.46371055,NULL,NULL
3311,1262,07:00.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3312,1262,35:23.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3313,1262,07:03.4,APPROVED,DIGITAL,47,500,30,NULL,NULL,NULL
3314,1262,35:25.1,NULL,NULL,NULL,NULL,NULL,4216.914056,NULL,NULL
3315,1262,44:25.9,NULL,NULL,NULL,NULL,NULL,166.4751233,NULL,NULL
3316,1267,29:30.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3317,1267,55:35.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3318,1267,47:40.7,APPROVED,PLASTIC,49,19000,49,NULL,NULL,NULL
3319,1267,45:05.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,0
3320,1267,54:49.2,NULL,NULL,NULL,NULL,NULL,17.1704101,NULL,NULL
3321,1267,50:35.1,NULL,NULL,NULL,NULL,NULL,147.9906544,NULL,NULL
3322,1267,02:52.7,NULL,NULL,NULL,NULL,NULL,31.41317974,NULL,NULL
3323,1270,57:42.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3324,1270,05:20.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3325,1270,36:04.6,APPROVED,PLASTIC,30,27300,33,NULL,NULL,NULL
3326,1270,31:44.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
3327,1270,13:29.3,NULL,NULL,NULL,NULL,NULL,1207.360519,NULL,NULL
3328,1270,07:58.8,NULL,NULL,NULL,NULL,NULL,870.986774,NULL,NULL
3329,1270,57:52.7,NULL,NULL,NULL,NULL,NULL,124.4461353,NULL,NULL
3330,1271,45:33.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3331,1271,44:08.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3332,1271,49:37.4,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
3333,1272,52:07.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3334,1272,30:06.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3335,1272,31:09.0,APPROVED,DIGITAL,35,56800,32,NULL,NULL,NULL
3336,1273,26:26.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3337,1273,30:01.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3338,1273,28:59.7,APPROVED,PLASTIC,36,500,46,NULL,NULL,NULL
3339,1273,26:06.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,4
3340,1274,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3341,1275,32:02.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3342,1275,59:44.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3343,1275,04:31.2,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3344,1276,20:45.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3345,1276,20:06.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3346,1276,35:27.0,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
3347,1277,39:29.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3348,1277,03:37.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3349,1277,20:55.9,APPROVED,DIGITAL,32,18100,48,NULL,NULL,NULL
3350,1277,28:31.9,NULL,NULL,NULL,NULL,NULL,1.334952473,NULL,NULL
3351,1277,55:52.3,NULL,NULL,NULL,NULL,NULL,3087.414131,NULL,NULL
3352,1277,18:53.7,NULL,NULL,NULL,NULL,NULL,510.9156623,NULL,NULL
3353,1277,11:03.1,NULL,NULL,NULL,NULL,NULL,47.07175023,NULL,NULL
3354,1277,11:19.4,NULL,NULL,NULL,NULL,NULL,1160.155497,NULL,NULL
3355,1278,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
